x	y	g	gxx	gyy	gzz	gxy	gxz	gyz	 
21.5	58.5	-0.276328	0.723202	-0.823608	0.100406	-0.558036	-0.45041	1.38835	
21.5	59.5	-0.262829	0.696091	-0.82391	0.127819	-0.533457	-0.417051	1.31197	
21.5	60.5	-0.250075	0.670014	-0.821112	0.151098	-0.509546	-0.386239	1.23964	
21.5	61.5	-0.238024	0.644942	-0.815659	0.170717	-0.486367	-0.357792	1.17124	
21.5	62.5	-0.226637	0.620844	-0.807948	0.187104	-0.463967	-0.331535	1.10661	
21.5	63.5	-0.215879	0.59769	-0.798331	0.200641	-0.442376	-0.307306	1.0456	
21.5	64.5	-0.205714	0.575449	-0.78712	0.211671	-0.421615	-0.284951	0.988054	
21.5	65.5	-0.196107	0.554089	-0.774589	0.2205	-0.401691	-0.264327	0.933804	
21.5	66.5	-0.187027	0.533582	-0.760982	0.2274	-0.382604	-0.2453	0.882687	
21.5	67.5	-0.178444	0.513897	-0.74651	0.232613	-0.364347	-0.227744	0.834543	
21.5	68.5	-0.170327	0.495003	-0.73136	0.236357	-0.346908	-0.211544	0.789214	
21.5	69.5	-0.16265	0.476873	-0.715694	0.238822	-0.330269	-0.196594	0.746544	
22.5	0.5	-0.822047	1.90189	2.4612	-4.36308	-0.306716	-1.33599	-3.61818	
22.5	1.5	-0.857862	1.97903	2.9858	-4.96483	-0.598236	-1.36513	-3.53301	
22.5	2.5	-0.892439	2.07219	3.56036	-5.63256	-0.97343	-1.36208	-3.36723	
22.5	3.5	-0.924858	2.19197	4.1779	-6.36988	-1.45365	-1.30899	-3.09661	
22.5	4.5	-0.953919	2.35496	4.82245	-7.17742	-2.06443	-1.17905	-2.68985	
22.5	5.5	-0.978069	2.58664	5.46257	-8.04921	-2.83447	-0.93177	-2.10719	
22.5	6.5	-0.995316	2.92509	6.04067	-8.96576	-3.79148	-0.506239	-1.30035	
22.5	7.5	-1.00315	3.42448	6.45743	-9.88191	-4.95149	0.187338	-0.217192	
22.5	8.5	-0.9986	4.15436	6.55384	-10.7082	-6.29571	1.27378	1.18231	
22.5	9.5	-0.978467	5.18497	6.10439	-11.2894	-7.73251	2.90535	2.89076	
22.5	10.5	-0.940105	6.54891	4.84232	-11.3912	-9.05927	5.22432	4.79746	
22.5	11.5	-0.882796	8.19612	2.52431	-10.7204	-9.95574	8.29645	6.61073	
22.5	12.5	-0.810095	9.99171	-0.91288	-9.07883	-10.0107	12.0177	7.75388	
22.5	13.5	-0.732472	11.7517	-5.00143	-6.75029	-8.82347	15.9761	7.48797	
22.5	14.5	-0.666098	13.2542	-8.71308	-4.5411	-6.23681	19.464	5.51901	
22.5	15.5	-0.626497	14.1873	-11.0375	-3.14977	-2.45443	21.7333	2.2406	
22.5	16.5	-0.623053	14.1871	-11.3411	-2.84593	1.93014	22.2253	-1.5636	
22.5	17.5	-0.656532	13.1157	-9.60339	-3.51233	6.02726	20.8223	-5.00597	
22.5	18.5	-0.719823	11.2612	-6.46362	-4.79754	9.05335	17.9425	-7.4625	
22.5	19.5	-0.802	9.17187	-2.75963	-6.41224	10.735	14.259	-8.79015	
22.5	20.5	-0.89196	7.25569	0.99903	-8.25472	11.195	10.3142	-9.00921	
22.5	21.5	-0.978151	5.67642	4.34595	-10.0224	10.6062	6.57114	-8.03348	
22.5	22.5	-1.04952	4.47787	6.66734	-11.1452	9.27811	3.49153	-6.1407	
22.5	23.5	-1.10019	3.63007	7.79075	-11.4208	7.66719	1.26598	-4.00656	
22.5	24.5	-1.13048	3.05639	8.03184	-11.0882	6.11461	-0.221003	-2.10919	
22.5	25.5	-1.14364	2.67585	7.7677	-10.4436	4.76485	-1.17742	-0.586885	
22.5	26.5	-1.14338	2.4242	7.25261	-9.67682	3.64414	-1.77787	0.586944	
22.5	27.5	-1.13284	2.25588	6.62964	-8.88552	2.73213	-2.143	1.47914	
22.5	28.5	-1.11452	2.14004	5.97469	-8.11473	1.99617	-2.35171	2.15269	
22.5	29.5	-1.09035	2.05629	5.32723	-7.38352	1.40415	-2.45528	2.65741	
22.5	30.5	-1.06181	1.99138	4.70736	-6.69874	0.928309	-2.48746	3.03079	
22.5	31.5	-1.03008	1.9369	4.12473	-6.06164	0.545912	-2.47081	3.30087	
22.5	32.5	-0.99607	1.88762	3.58341	-5.47103	0.238715	-2.4207	3.48876	
22.5	33.5	-0.960523	1.84044	3.08437	-4.92481	-0.0077754	-2.34782	3.61065	
22.5	34.5	-0.924034	1.79361	2.62693	-4.42054	-0.205041	-2.2597	3.67912	
22.5	35.5	-0.887085	1.74628	2.20956	-3.95584	-0.36219	-2.16174	3.70421	
22.5	36.5	-0.850068	1.69811	1.83028	-3.52839	-0.486476	-2.05787	3.694	
22.5	37.5	-0.813301	1.6491	1.48691	-3.13602	-0.583708	-1.95099	3.65514	
22.5	38.5	-0.777042	1.59943	1.17722	-2.77665	-0.658572	-1.84326	3.59318	
22.5	39.5	-0.741498	1.54935	0.898975	-2.44832	-0.714877	-1.73628	3.51278	
22.5	40.5	-0.706834	1.49914	0.649988	-2.14913	-0.755748	-1.63127	3.4179	
22.5	41.5	-0.673177	1.4491	0.428132	-1.87723	-0.783769	-1.52911	3.31191	
22.5	42.5	-0.640623	1.39946	0.231351	-1.63081	-0.801094	-1.43048	3.19769	
22.5	43.5	-0.609243	1.35047	0.0576664	-1.40813	-0.809535	-1.33584	3.07769	
22.5	44.5	-0.579082	1.3023	-0.0948188	-1.20748	-0.810621	-1.24551	2.954	
22.5	45.5	-0.550169	1.25511	-0.227916	-1.0272	-0.805651	-1.1597	2.82837	
22.5	46.5	-0.522516	1.20903	-0.343347	-0.865681	-0.795735	-1.07849	2.70228	
22.5	47.5	-0.496121	1.16414	-0.44274	-0.721398	-0.78182	-1.00193	2.57693	
22.5	48.5	-0.470971	1.12051	-0.52763	-0.59288	-0.764713	-0.929956	2.45334	
22.5	49.5	-0.447046	1.07819	-0.599453	-0.478739	-0.745109	-0.862491	2.33229	
22.5	50.5	-0.424315	1.03721	-0.659549	-0.377664	-0.723596	-0.799406	2.21444	
22.5	51.5	-0.402745	0.997588	-0.70916	-0.288428	-0.700678	-0.740543	2.10025	
22.5	52.5	-0.382297	0.95932	-0.749433	-0.209887	-0.67678	-0.685725	1.99009	
22.5	53.5	-0.362929	0.922404	-0.781422	-0.140981	-0.652262	-0.63476	1.88422	
22.5	54.5	-0.344597	0.886824	-0.806091	-0.0807328	-0.627425	-0.587448	1.78279	
22.5	55.5	-0.327258	0.852561	-0.824318	-0.0282432	-0.60252	-0.543582	1.6859	
22.5	56.5	-0.310864	0.819592	-0.836901	0.017309	-0.577753	-0.502959	1.59356	
22.5	57.5	-0.295371	0.787886	-0.844558	0.0566723	-0.553294	-0.465373	1.50575	
22.5	58.5	-0.280734	0.757414	-0.84794	0.0905262	-0.529279	-0.430626	1.42241	
22.5	59.5	-0.266909	0.728142	-0.847628	0.119486	-0.505816	-0.398526	1.34343	
22.5	60.5	-0.253852	0.700035	-0.844142	0.144108	-0.482989	-0.368887	1.26869	
22.5	61.5	-0.241521	0.673058	-0.837948	0.16489	-0.460861	-0.341533	1.19805	
22.5	62.5	-0.229878	0.647174	-0.829457	0.182283	-0.439478	-0.316297	1.13134	
22.5	63.5	-0.218882	0.622347	-0.819035	0.196688	-0.418871	-0.29302	1.06842	
22.5	64.5	-0.208497	0.59854	-0.807005	0.208465	-0.399059	-0.271553	1.0091	
22.5	65.5	-0.198688	0.575716	-0.793652	0.217936	-0.380051	-0.251759	0.953215	
22.5	66.5	-0.189422	0.553839	-0.779226	0.225387	-0.361848	-0.233506	0.900591	
22.5	67.5	-0.180666	0.532874	-0.763946	0.231072	-0.344441	-0.216674	0.851058	
22.5	68.5	-0.172391	0.512785	-0.748001	0.235217	-0.32782	-0.201151	0.80445	
22.5	69.5	-0.164568	0.493537	-0.73156	0.238024	-0.311968	-0.186833	0.760603	
23.5	0.5	-0.83461	1.84013	2.71995	-4.56008	-0.361871	-1.17593	-3.6524	
23.5	1.5	-0.870643	1.87791	3.32175	-5.19966	-0.66002	-1.19103	-3.54058	
23.5	2.5	-0.905102	1.9185	3.99459	-5.91309	-1.04856	-1.17101	-3.33285	
23.5	3.5	-0.936875	1.9685	4.73672	-6.70522	-1.55328	-1.09594	-2.99707	
23.5	4.5	-0.964474	2.03951	5.53762	-7.57713	-2.20659	-0.935044	-2.48966	
23.5	5.5	-0.985902	2.151	6.36968	-8.52067	-3.04756	-0.640299	-1.75167	
23.5	6.5	-0.998482	2.33445	7.17271	-9.50716	-4.11876	-0.136359	-0.705616	
23.5	7.5	-0.998676	2.63838	7.82724	-10.4656	-5.45473	0.69368	0.741674	
23.5	8.5	-0.982018	3.13079	8.11621	-11.247	-7.05134	2.02191	2.67599	
23.5	9.5	-0.943475	3.88752	7.69793	-11.5855	-8.80474	4.06695	5.10838	
23.5	10.5	-0.878743	4.94715	6.15406	-11.1012	-10.4414	7.01947	7.86347	
23.5	11.5	-0.786601	6.24473	3.13339	-9.37812	-11.53	10.908	10.4881	
23.5	12.5	-0.672095	7.60887	-1.45569	-6.15317	-11.5956	15.5256	12.1653	
23.5	13.5	-0.550051	8.84426	-7.00776	-1.8365	-10.2509	20.4149	11.8395	
23.5	14.5	-0.443711	9.82277	-12.2132	2.3904	-7.33111	24.9018	9.01862	
23.5	15.5	-0.377111	10.3728	-15.7196	5.34683	-2.85948	28.0482	3.99267	
23.5	16.5	-0.36779	10.1338	-16.2999	6.16609	2.57126	28.7272	-2.18784	
23.5	17.5	-0.41912	8.91552	-13.6616	4.74612	7.66657	26.4963	-7.85211	
23.5	18.5	-0.518313	7.03169	-8.8727	1.84101	11.122	22.0977	-11.6094	
23.5	19.5	-0.644301	5.20828	-3.64097	-1.56731	12.6044	16.979	-13.2907	
23.5	20.5	-0.778858	3.87924	1.30068	-5.17992	12.6371	12.047	-13.3601	
23.5	21.5	-0.90597	3.04404	5.5657	-8.60974	11.6398	7.68799	-11.7895	
23.5	22.5	-1.01038	2.55022	8.36536	-10.9156	9.98481	4.23267	-8.96814	
23.5	23.5	-1.08468	2.26124	9.5248	-11.786	8.13312	1.78104	-5.93295	
23.5	24.5	-1.13064	2.09613	9.57195	-11.6681	6.41327	0.158944	-3.35819	
23.5	25.5	-1.15385	2.00822	9.0527	-11.0609	4.9526	-0.878783	-1.37739	
23.5	26.5	-1.15988	1.967	8.29601	-10.263	3.76147	-1.52939	0.0976432	
23.5	27.5	-1.15317	1.95143	7.46742	-9.41885	2.80686	-1.92687	1.18785	
23.5	28.5	-1.13707	1.94735	6.64473	-8.59208	2.04678	-2.15783	1.99296	
23.5	29.5	-1.11402	1.94568	5.86276	-7.80843	1.44249	-2.27796	2.58616	
23.5	30.5	-1.08587	1.94105	5.1356	-7.07665	0.961747	-2.32345	3.01965	
23.5	31.5	-1.05403	1.93066	4.46741	-6.39808	0.578761	-2.31824	3.33078	
23.5	32.5	-1.01958	1.91335	3.85764	-5.771	0.273312	-2.27843	3.5467	
23.5	33.5	-0.983349	1.88902	3.30358	-5.1926	0.0296428	-2.2151	3.68755	
23.5	34.5	-0.946024	1.85817	2.80167	-4.65985	-0.164509	-2.13595	3.76858	
23.5	35.5	-0.908137	1.82163	2.34814	-4.16976	-0.318706	-2.04647	3.80159	
23.5	36.5	-0.87012	1.78033	1.93927	-3.7196	-0.440447	-1.95063	3.79594	
23.5	37.5	-0.832322	1.73525	1.57156	-3.30682	-0.53565	-1.85132	3.75914	
23.5	38.5	-0.795021	1.68731	1.24176	-2.92906	-0.609029	-1.75071	3.69738	
23.5	39.5	-0.75844	1.63731	0.946833	-2.58414	-0.664371	-1.6504	3.61579	
23.5	40.5	-0.722757	1.58598	0.683978	-2.26996	-0.704753	-1.55161	3.51867	
23.5	41.5	-0.688106	1.53393	0.450584	-1.98451	-0.732698	-1.45525	3.40967	
23.5	42.5	-0.654593	1.48168	0.244209	-1.72589	-0.750301	-1.36199	3.29186	
23.5	43.5	-0.62229	1.42964	0.0625652	-1.4922	-0.759309	-1.27233	3.16788	
23.5	44.5	-0.591248	1.37814	-0.0964945	-1.28165	-0.761199	-1.1866	3.03994	
23.5	45.5	-0.561498	1.32747	-0.234988	-1.09248	-0.75722	-1.10504	2.9099	
23.5	46.5	-0.533052	1.27783	-0.354811	-0.923017	-0.748438	-1.02775	2.77932	
23.5	47.5	-0.505909	1.22937	-0.457736	-0.771632	-0.735764	-0.954801	2.64949	
23.5	48.5	-0.480056	1.18221	-0.545423	-0.636788	-0.719978	-0.886166	2.52147	
23.5	49.5	-0.455471	1.13644	-0.619415	-0.517024	-0.701746	-0.82178	2.3961	
23.5	50.5	-0.432123	1.09211	-0.681144	-0.410966	-0.681639	-0.761537	2.27405	
23.5	51.5	-0.409977	1.04925	-0.731932	-0.317322	-0.660142	-0.705299	2.15582	
23.5	52.5	-0.388992	1.00789	-0.772996	-0.234893	-0.637669	-0.652908	2.04181	
23.5	53.5	-0.369126	0.968016	-0.805452	-0.162564	-0.614568	-0.604187	1.93227	
23.5	54.5	-0.350332	0.929625	-0.830317	-0.0993077	-0.591132	-0.558952	1.82737	
23.5	55.5	-0.332563	0.892696	-0.848515	-0.0441817	-0.567606	-0.517011	1.7272	
23.5	56.5	-0.315772	0.857205	-0.860883	0.00367709	-0.54419	-0.47817	1.63179	
23.5	57.5	-0.299911	0.823121	-0.868176	0.0450544	-0.521051	-0.442239	1.5411	
23.5	58.5	-0.284934	0.790409	-0.871072	0.0806637	-0.498321	-0.409027	1.45507	
23.5	59.5	-0.270794	0.75903	-0.870181	0.111151	-0.476107	-0.378352	1.37359	
23.5	60.5	-0.257447	0.728946	-0.866044	0.137098	-0.454491	-0.350037	1.29653	
23.5	61.5	-0.24485	0.700114	-0.859143	0.15903	-0.433535	-0.323914	1.22373	
23.5	62.5	-0.232959	0.672493	-0.849909	0.177416	-0.413284	-0.299822	1.15503	
23.5	63.5	-0.221736	0.646039	-0.838719	0.19268	-0.39377	-0.277609	1.09026	
23.5	64.5	-0.211141	0.62071	-0.825908	0.205197	-0.375011	-0.257134	1.02924	
23.5	65.5	-0.201139	0.596464	-0.811769	0.215304	-0.357016	-0.238261	0.97178	
23.5	66.5	-0.191695	0.573259	-0.796559	0.223301	-0.339787	-0.220867	0.917706	
23.5	67.5	-0.182774	0.551053	-0.780505	0.229453	-0.323317	-0.204835	0.866838	
23.5	68.5	-0.174348	0.529805	-0.763801	0.233997	-0.307594	-0.190057	0.819	
23.5	69.5	-0.166385	0.509476	-0.746618	0.237143	-0.292604	-0.176433	0.774022	
24.5	0.5	-0.845558	1.76099	2.97766	-4.73864	-0.380671	-1.01354	-3.67461	
24.5	1.5	-0.881684	1.75368	3.65999	-5.41367	-0.672649	-1.01739	-3.53459	
24.5	2.5	-0.915877	1.7329	4.43744	-6.17034	-1.0575	-0.985014	-3.28221	
24.5	3.5	-0.946818	1.69954	5.31528	-7.01482	-1.56408	-0.895404	-2.87636	
24.5	4.5	-0.972701	1.65734	6.29125	-7.9486	-2.22989	-0.715491	-2.25896	
24.5	5.5	-0.991021	1.61507	7.34564	-8.96071	-3.10228	-0.392409	-1.3475	
24.5	6.5	-0.998291	1.58981	8.42072	-10.0105	-4.23664	0.159354	-0.0266469	
24.5	7.5	-0.989689	1.61159	9.38001	-10.9916	-5.68539	1.0777	1.85414	
24.5	8.5	-0.95881	1.72772	9.93921	-11.6669	-7.46298	2.57572	4.45131	
24.5	9.5	-0.898087	1.99995	9.59782	-11.5978	-9.46513	4.93913	7.80969	
24.5	10.5	-0.800993	2.47911	7.71486	-10.194	-11.362	8.425	11.6387	
24.5	11.5	-0.666135	3.15467	3.82208	-6.97675	-12.6113	13.0576	15.212	
24.5	12.5	-0.501154	3.89544	-2.13848	-1.75696	-12.6206	18.5496	17.4489	
24.5	13.5	-0.326082	4.33034	-9.31739	4.98705	-10.9189	24.268	17.0441	
24.5	14.5	-0.171035	4.06737	-16.1392	12.0718	-7.54392	29.3912	13.411	
24.5	15.5	-0.0696688	3.30568	-21.1547	17.849	-2.62838	32.9855	6.28395	
24.5	16.5	-0.0535461	2.51142	-22.1898	19.6784	3.33342	33.5515	-3.22838	
24.5	17.5	-0.132337	1.80502	-18.3903	16.5853	8.9897	30.337	-12.1609	
24.5	18.5	-0.28435	1.0581	-11.2067	10.1486	12.6138	24.2898	-17.4786	
24.5	19.5	-0.468713	0.418124	-4.03338	3.61525	13.7158	17.842	-18.9244	
24.5	20.5	-0.656106	0.110724	2.08171	-2.19243	13.2347	12.2867	-18.2647	
24.5	21.5	-0.827861	0.167126	7.11697	-7.2841	11.8575	7.78412	-15.7786	
24.5	22.5	-0.96693	0.431062	10.2628	-10.6939	10.0136	4.36354	-11.9068	
24.5	23.5	-1.06572	0.740228	11.3803	-12.1205	8.08946	1.95521	-7.92841	
24.5	24.5	-1.12793	1.02125	11.1877	-12.2089	6.34388	0.351974	-4.65397	
24.5	25.5	-1.16156	1.25791	10.383	-11.6409	4.87624	-0.681797	-2.19961	
24.5	26.5	-1.17415	1.45163	9.36393	-10.8156	3.68821	-1.33452	-0.413547	
24.5	27.5	-1.17147	1.6065	8.3158	-9.92231	2.74308	-1.73649	0.880567	
24.5	28.5	-1.15771	1.72647	7.31656	-9.04304	1.99623	-1.97318	1.82056	
24.5	29.5	-1.13591	1.81524	6.39489	-8.21013	1.40687	-2.09994	2.50399	
24.5	30.5	-1.10826	1.87649	5.55777	-7.43426	0.941198	-2.15282	2.99847	
24.5	31.5	-1.07641	1.91388	4.80298	-6.71686	0.572445	-2.15562	3.35112	
24.5	32.5	-1.0416	1.93095	4.12474	-6.05569	0.279795	-2.12427	3.59537	
24.5	33.5	-1.00478	1.93105	3.51621	-5.44726	0.0472159	-2.06964	3.75543	
24.5	34.5	-0.96671	1.91722	2.97068	-4.8879	-0.13762	-1.99927	3.84927	
24.5	35.5	-0.927972	1.89215	2.48195	-4.3741	-0.284213	-1.9185	3.89053	
24.5	36.5	-0.889039	1.8582	2.04447	-3.90267	-0.399921	-1.83115	3.88979	
24.5	37.5	-0.850288	1.81739	1.65334	-3.47074	-0.490489	-1.74003	3.85545	
24.5	38.5	-0.812019	1.77142	1.30425	-3.07568	-0.560444	-1.64724	3.79432	
24.5	39.5	-0.774472	1.72171	0.993367	-2.71508	-0.613392	-1.55434	3.71198	
24.5	40.5	-0.737835	1.66944	0.717258	-2.3867	-0.65224	-1.46252	3.61306	
24.5	41.5	-0.702253	1.61555	0.472836	-2.08839	-0.679363	-1.37268	3.50148	
24.5	42.5	-0.667837	1.56082	0.257285	-1.81811	-0.696721	-1.2855	3.38052	
24.5	43.5	-0.634665	1.50587	0.0680202	-1.57389	-0.705948	-1.20147	3.25296	
24.5	44.5	-0.602791	1.45119	-0.0973468	-1.35384	-0.708423	-1.12097	3.12115	
24.5	45.5	-0.572249	1.39716	-0.24103	-1.15613	-0.705316	-1.04423	2.98706	
24.5	46.5	-0.543052	1.34408	-0.365086	-0.978994	-0.697626	-0.9714	2.85234	
24.5	47.5	-0.5152	1.29217	-0.471428	-0.820742	-0.686209	-0.902562	2.71834	
24.5	48.5	-0.488679	1.2416	-0.561829	-0.679768	-0.671799	-0.83772	2.58618	
24.5	49.5	-0.463467	1.19248	-0.637934	-0.554547	-0.655029	-0.776832	2.45675	
24.5	50.5	-0.439533	1.1449	-0.701262	-0.443643	-0.636437	-0.719815	2.33074	
24.5	51.5	-0.416839	1.09892	-0.753212	-0.345707	-0.616488	-0.666554	2.20871	
24.5	52.5	-0.395344	1.05455	-0.795067	-0.259486	-0.595575	-0.61691	2.09104	
24.5	53.5	-0.375003	1.01182	-0.828001	-0.183815	-0.574032	-0.570726	1.97802	
24.5	54.5	-0.355768	0.970699	-0.85308	-0.11762	-0.552141	-0.527835	1.86982	
24.5	55.5	-0.33759	0.931188	-0.871273	-0.059915	-0.530137	-0.48806	1.76654	
24.5	56.5	-0.32042	0.893256	-0.883458	-0.00979844	-0.508215	-0.451223	1.6682	
24.5	57.5	-0.30421	0.856869	-0.890421	0.0335518	-0.486535	-0.417145	1.57477	
24.5	58.5	-0.288909	0.821989	-0.892871	0.0708817	-0.465225	-0.385649	1.48618	
24.5	59.5	-0.27447	0.788574	-0.89144	0.102866	-0.44439	-0.356564	1.40231	
24.5	60.5	-0.260848	0.756578	-0.886692	0.130115	-0.424108	-0.329722	1.32302	
24.5	61.5	-0.247995	0.725954	-0.879129	0.153175	-0.404443	-0.304965	1.24817	
24.5	62.5	-0.23587	0.696655	-0.869193	0.172538	-0.385437	-0.28214	1.17756	
24.5	63.5	-0.22443	0.668632	-0.857278	0.188646	-0.367122	-0.261103	1.11103	
24.5	64.5	-0.213637	0.641837	-0.843728	0.20189	-0.349517	-0.241718	1.04837	
24.5	65.5	-0.203451	0.616221	-0.828845	0.212624	-0.332631	-0.223859	0.989412	
24.5	66.5	-0.193837	0.591736	-0.812894	0.221157	-0.316465	-0.207405	0.933954	
24.5	67.5	-0.184761	0.568336	-0.796106	0.22777	-0.301016	-0.192248	0.88181	
24.5	68.5	-0.17619	0.545975	-0.778683	0.232708	-0.286271	-0.178282	0.832799	
24.5	69.5	-0.168095	0.524608	-0.760796	0.236189	-0.272217	-0.165414	0.786741	
25.5	0.5	-0.85488	1.6727	3.22242	-4.89512	-0.359764	-0.851059	-3.68725	
25.5	1.5	-0.891003	1.61768	3.9845	-5.60218	-0.630828	-0.84717	-3.51908	
25.5	2.5	-0.924834	1.53108	4.86721	-6.39829	-0.991838	-0.808194	-3.22193	
25.5	3.5	-0.954845	1.40684	5.88418	-7.29102	-1.47258	-0.713444	-2.7452	
25.5	4.5	-0.978897	1.23887	7.04344	-8.28231	-2.11269	-0.529941	-2.01523	
25.5	5.5	-0.99395	1.02199	8.33643	-9.35841	-2.9636	-0.204222	-0.923575	
25.5	6.5	-0.995642	0.753558	9.71239	-10.466	-4.08786	0.351573	0.688247	
25.5	7.5	-0.977726	0.436338	11.0226	-11.4589	-5.54942	1.28188	3.03908	
25.5	8.5	-0.93156	0.083185	11.914	-11.9971	-7.37834	2.81581	6.37631	
25.5	9.5	-0.846508	-0.276942	11.703	-11.4261	-9.48302	5.27452	10.8037	
25.5	10.5	-0.713118	-0.602302	9.4705	-8.8682	-11.5198	8.98283	15.9172	
25.5	11.5	-0.529269	-0.895121	4.57867	-3.68355	-12.8673	14.0716	20.6933	
25.5	12.5	-0.305123	-1.34309	-3.12521	4.46831	-12.7145	20.3248	23.6631	
25.5	13.5	-0.0694327	-2.41414	-12.3905	14.8047	-10.2413	26.5813	22.6917	
25.5	14.5	0.134354	-4.48132	-20.5748	25.0561	-5.94811	30.8839	17.4179	
25.5	15.5	0.264877	-6.82896	-26.5255	33.3545	-1.12543	32.702	7.94636	
25.5	16.5	0.282101	-7.9276	-27.8857	35.8133	3.8314	32.2251	-4.778	
25.5	17.5	0.170286	-7.22532	-23.1562	30.3815	8.66127	29.1382	-17.1424	
25.5	18.5	-0.0425162	-5.61493	-13.4982	19.1131	12.1986	23.5529	-24.1984	
25.5	19.5	-0.292683	-4.34277	-4.1304	8.47316	13.4563	17.1436	-25.1352	
25.5	20.5	-0.536463	-3.43133	3.22666	0.204671	12.843	11.5142	-23.3051	
25.5	21.5	-0.752629	-2.50794	8.8699	-6.36195	11.2805	7.17212	-19.6313	
25.5	22.5	-0.924691	-1.5714	12.1986	-10.6272	9.40186	4.01987	-14.6781	
25.5	23.5	-1.04658	-0.732526	13.2061	-12.4736	7.54955	1.83065	-9.81429	
25.5	24.5	-1.1242	-0.0412774	12.7598	-12.7185	5.90276	0.36546	-5.89062	
25.5	25.5	-1.16783	0.505968	11.6712	-12.1771	4.52614	-0.589066	-2.99174	
25.5	26.5	-1.18676	0.931015	10.3934	-11.3244	3.41464	-1.1976	-0.91017	
25.5	27.5	-1.188	1.25654	9.12937	-10.3859	2.53298	-1.57571	0.579155	
25.5	28.5	-1.17657	1.50165	7.95718	-9.45883	1.83891	-1.8007	1.6487	
25.5	29.5	-1.15602	1.68177	6.89947	-8.58124	1.29347	-1.92341	2.41889	
25.5	30.5	-1.12891	1.80938	5.95607	-7.76545	0.864221	-1.97722	2.97201	
25.5	31.5	-1.09712	1.89469	5.11824	-7.01293	0.52545	-1.98423	3.3646	
25.5	32.5	-1.06202	1.94606	4.37487	-6.32093	0.257257	-1.95923	3.63615	
25.5	33.5	-1.0247	1.97038	3.71493	-5.68531	0.0444154	-1.91229	3.81484	
25.5	34.5	-0.985968	1.97332	3.12849	-5.10181	-0.124681	-1.85039	3.92123	
25.5	35.5	-0.946467	1.9595	2.60692	-4.56642	-0.258894	-1.77843	3.97071	
25.5	36.5	-0.906704	1.93272	2.14284	-4.07556	-0.365022	-1.69997	3.97503	
25.5	37.5	-0.867085	1.89605	1.72999	-3.62605	-0.448322	-1.61761	3.94344	
25.5	38.5	-0.827931	1.85199	1.36303	-3.21503	-0.512908	-1.53329	3.8833	
25.5	39.5	-0.789494	1.80256	1.03735	-2.83991	-0.562035	-1.44848	3.80062	
25.5	40.5	-0.751977	1.74935	0.748943	-2.4983	-0.598315	-1.36433	3.70036	
25.5	41.5	-0.715532	1.69368	0.494264	-2.18794	-0.623874	-1.28169	3.58666	
25.5	42.5	-0.680277	1.63655	0.270153	-1.90671	-0.640471	-1.20124	3.463	
25.5	43.5	-0.646295	1.5788	0.0737537	-1.65255	-0.649571	-1.12348	3.33231	
25.5	44.5	-0.613646	1.52104	-0.0975397	-1.4235	-0.652416	-1.04879	3.19706	
25.5	45.5	-0.582362	1.46377	-0.246118	-1.21766	-0.650064	-0.977438	3.05932	
25.5	46.5	-0.552462	1.40738	-0.374186	-1.0332	-0.643424	-0.909589	2.92083	
25.5	47.5	-0.523944	1.35215	-0.483778	-0.868372	-0.633277	-0.845344	2.78301	
25.5	48.5	-0.496795	1.29829	-0.576774	-0.721515	-0.620299	-0.784738	2.64704	
25.5	49.5	-0.470994	1.24596	-0.654912	-0.591044	-0.605074	-0.727756	2.51384	
25.5	50.5	-0.446507	1.19526	-0.719788	-0.475468	-0.588104	-0.674339	2.38416	
25.5	51.5	-0.423297	1.14626	-0.772872	-0.373388	-0.569824	-0.624397	2.25857	
25.5	52.5	-0.40132	1.09901	-0.815509	-0.283499	-0.550602	-0.577813	2.13748	
25.5	53.5	-0.380531	1.05352	-0.848925	-0.204591	-0.530754	-0.534451	2.02119	
25.5	54.5	-0.36088	1.00978	-0.874237	-0.135547	-0.510548	-0.494163	1.90989	
25.5	55.5	-0.342316	0.967792	-0.892453	-0.0753387	-0.490206	-0.456791	1.80368	
25.5	56.5	-0.324789	0.927516	-0.904488	-0.0230282	-0.469915	-0.422173	1.70258	
25.5	57.5	-0.308248	0.888919	-0.91116	0.0222407	-0.449828	-0.390144	1.60656	
25.5	58.5	-0.292641	0.85196	-0.913205	0.0612453	-0.430069	-0.360542	1.51554	
25.5	59.5	-0.277921	0.816591	-0.91128	0.0946886	-0.410738	-0.333208	1.42941	
25.5	60.5	-0.264037	0.782763	-0.905969	0.123205	-0.391913	-0.307985	1.34803	
25.5	61.5	-0.250945	0.750424	-0.89779	0.147366	-0.373653	-0.284725	1.27122	
25.5	62.5	-0.238598	0.71952	-0.887202	0.167682	-0.356002	-0.263287	1.19881	
25.5	63.5	-0.226954	0.689996	-0.87461	0.184614	-0.33899	-0.243533	1.13061	
25.5	64.5	-0.215973	0.661799	-0.860369	0.198569	-0.322636	-0.225338	1.06641	
25.5	65.5	-0.205614	0.634875	-0.844789	0.209915	-0.306951	-0.20858	1.00603	
25.5	66.5	-0.19584	0.60917	-0.828144	0.218974	-0.291936	-0.193148	0.949256	
25.5	67.5	-0.186617	0.584631	-0.810669	0.226038	-0.277588	-0.178938	0.895905	
25.5	68.5	-0.177911	0.561209	-0.79257	0.231361	-0.263897	-0.165851	0.845782	
